Laser Power (dBm),Length of Segment 1 (Km),Q (dB),Compensation (%), fiberAeff_1, fiberAeff_2, fiberAlphadB_1, fiberAlphadB_2
-5,35,3.6984,40,250,112,0.16,0.158
-4,35,4.4528,40,250,112,0.16,0.158
-3,35,5.1957,40,250,112,0.16,0.158
-2,35,5.9472,40,250,112,0.16,0.158
-1,35,6.5668,40,250,112,0.16,0.158
0,35,7.021,40,250,112,0.16,0.158
1,35,7.0515,40,250,112,0.16,0.158
2,35,6.7085,40,250,112,0.16,0.158
3,35,6.4409,40,250,112,0.16,0.158
4,35,4.0755,40,250,112,0.16,0.158
5,35,2.8482,40,250,112,0.16,0.158
-6,40,2.803,40,250,112,0.16,0.158
-5,40,3.6429,40,250,112,0.16,0.158
-4,40,4.4495,40,250,112,0.16,0.158
-3,40,5.157,40,250,112,0.16,0.158
-2,40,5.9602,40,250,112,0.16,0.158
-1,40,6.4774,40,250,112,0.16,0.158
0,40,6.9391,40,250,112,0.16,0.158
1,40,7.1722,40,250,112,0.16,0.158
2,40,7.1399,40,250,112,0.16,0.158
3,40,6.4797,40,250,112,0.16,0.158
4,40,5.0888,40,250,112,0.16,0.158
5,40,3.8792,40,250,112,0.16,0.158
-6,45,2.7769,40,250,112,0.16,0.158
-5,45,3.594,40,250,112,0.16,0.158
-4,45,4.3124,40,250,112,0.16,0.158
-3,45,5.1623,40,250,112,0.16,0.158
-2,45,5.9671,40,250,112,0.16,0.158
-1,45,6.5023,40,250,112,0.16,0.158
0,45,6.9974,40,250,112,0.16,0.158
1,45,7.1702,40,250,112,0.16,0.158
2,45,7.02,40,250,112,0.16,0.158
3,45,6.6013,40,250,112,0.16,0.158
4,45,5.0511,40,250,112,0.16,0.158
5,45,4.3132,40,250,112,0.16,0.158
-6,50,2.7458,40,250,112,0.16,0.158
-5,50,3.5507,40,250,112,0.16,0.158
-4,50,4.3164,40,250,112,0.16,0.158
-3,50,5.1375,40,250,112,0.16,0.158
-2,50,5.9802,40,250,112,0.16,0.158
-1,50,6.5707,40,250,112,0.16,0.158
0,50,6.9538,40,250,112,0.16,0.158
1,50,7.2799,40,250,112,0.16,0.158
2,50,7.1279,40,250,112,0.16,0.158
3,50,6.6962,40,250,112,0.16,0.158
4,50,5.0539,40,250,112,0.16,0.158
5,50,4.5081,40,250,112,0.16,0.158
-6,55,2.7615,40,250,112,0.16,0.158
-5,55,3.5585,40,250,112,0.16,0.158
-4,55,4.2959,40,250,112,0.16,0.158
-3,55,5.0573,40,250,112,0.16,0.158
-2,55,5.8602,40,250,112,0.16,0.158
-1,55,6.4857,40,250,112,0.16,0.158
0,55,7.0324,40,250,112,0.16,0.158
1,55,7.2385,40,250,112,0.16,0.158
2,55,7.114,40,250,112,0.16,0.158
3,55,6.8629,40,250,112,0.16,0.158
4,55,6.0638,40,250,112,0.16,0.158
5,55,4.0917,40,250,112,0.16,0.158
-6,60,2.7183,40,250,112,0.16,0.158
-5,60,3.5158,40,250,112,0.16,0.158
-4,60,4.2899,40,250,112,0.16,0.158
-3,60,5.0449,40,250,112,0.16,0.158
-2,60,5.7972,40,250,112,0.16,0.158
-1,60,6.4123,40,250,112,0.16,0.158
0,60,6.9474,40,250,112,0.16,0.158
1,60,7.2939,40,250,112,0.16,0.158
2,60,7.1999,40,250,112,0.16,0.158
3,60,6.688,40,250,112,0.16,0.158
4,60,6.102,40,250,112,0.16,0.158
5,60,5.0091,40,250,112,0.16,0.158
-6,65,2.6813,40,250,112,0.16,0.158
-5,65,3.4319,40,250,112,0.16,0.158
-4,65,4.2476,40,250,112,0.16,0.158
-3,65,5.053,40,250,112,0.16,0.158
-2,65,5.7366,40,250,112,0.16,0.158
-1,65,6.3451,40,250,112,0.16,0.158
0,65,6.9355,40,250,112,0.16,0.158
1,65,7.2092,40,250,112,0.16,0.158
2,65,7.1319,40,250,112,0.16,0.158
3,65,6.8418,40,250,112,0.16,0.158
4,65,5.8909,40,250,112,0.16,0.158
5,65,4.8056,40,250,112,0.16,0.158
-6,70,2.6407,40,250,112,0.16,0.158
-5,70,3.4263,40,250,112,0.16,0.158
-4,70,4.1927,40,250,112,0.16,0.158
-3,70,4.9378,40,250,112,0.16,0.158
-2,70,5.6693,40,250,112,0.16,0.158
-1,70,6.3817,40,250,112,0.16,0.158
0,70,6.9732,40,250,112,0.16,0.158
1,70,7.2639,40,250,112,0.16,0.158
2,70,7.1845,40,250,112,0.16,0.158
3,70,6.7857,40,250,112,0.16,0.158
4,70,6.0638,40,250,112,0.16,0.158
5,70,5.1176,40,250,112,0.16,0.158
-6,75,2.6508,40,250,112,0.16,0.158
-5,75,3.34,40,250,112,0.16,0.158
-4,75,4.1715,40,250,112,0.16,0.158
-3,75,4.891,40,250,112,0.16,0.158
-2,75,5.692,40,250,112,0.16,0.158
-1,75,6.3416,40,250,112,0.16,0.158
0,75,6.8638,40,250,112,0.16,0.158
1,75,7.1011,40,250,112,0.16,0.158
2,75,7.0952,40,250,112,0.16,0.158
3,75,6.8028,40,250,112,0.16,0.158
4,75,6.0728,40,250,112,0.16,0.158
5,75,5.0558,40,250,112,0.16,0.158
-6,80,2.5778,40,250,112,0.16,0.158
-5,80,3.4107,40,250,112,0.16,0.158
-4,80,4.1457,40,250,112,0.16,0.158
-3,80,4.9369,40,250,112,0.16,0.158
-2,80,5.6654,40,250,112,0.16,0.158
-1,80,6.3295,40,250,112,0.16,0.158
0,80,6.7994,40,250,112,0.16,0.158
1,80,7.1886,40,250,112,0.16,0.158
2,80,7.114,40,250,112,0.16,0.158
3,80,6.1693,40,250,112,0.16,0.158
4,80,5.6468,40,250,112,0.16,0.158
5,80,4.8556,40,250,112,0.16,0.158
-6,85,2.5633,40,250,112,0.16,0.158
-5,85,3.2941,40,250,112,0.16,0.158
-4,85,4.1429,40,250,112,0.16,0.158
-3,85,4.8533,40,250,112,0.16,0.158
-2,85,5.6028,40,250,112,0.16,0.158
-1,85,6.2486,40,250,112,0.16,0.158
0,85,6.7883,40,250,112,0.16,0.158
1,85,7.1399,40,250,112,0.16,0.158
2,85,7.1329,40,250,112,0.16,0.158
3,85,6.8192,40,250,112,0.16,0.158
4,85,6.0864,40,250,112,0.16,0.158
5,85,5.0907,40,250,112,0.16,0.158
-6,90,2.5435,40,250,112,0.16,0.158
-5,90,3.2938,40,250,112,0.16,0.158
-4,90,4.0227,40,250,112,0.16,0.158
-3,90,4.8805,40,250,112,0.16,0.158
-2,90,5.53,40,250,112,0.16,0.158
-1,90,6.2273,40,250,112,0.16,0.158
0,90,6.7368,40,250,112,0.16,0.158
1,90,7.066,40,250,112,0.16,0.158
2,90,7.0059,40,250,112,0.16,0.158
3,90,6.952000000000001,40,250,112,0.16,0.158
4,90,6.0217,40,250,112,0.16,0.158
5,90,4.7049,40,250,112,0.16,0.158
-6,95,2.4783,40,250,112,0.16,0.158
-5,95,3.3006,40,250,112,0.16,0.158
-4,95,3.9801,40,250,112,0.16,0.158
-3,95,4.7838,40,250,112,0.16,0.158
-2,95,5.5084,40,250,112,0.16,0.158
-1,95,6.2804,40,250,112,0.16,0.158
0,95,6.7077,40,250,112,0.16,0.158
1,95,7.0153,40,250,112,0.16,0.158
2,95,7.1621,40,250,112,0.16,0.158
3,95,6.8123,40,250,112,0.16,0.158
4,95,5.2164,40,250,112,0.16,0.158
5,95,5.0859,40,250,112,0.16,0.158
-6,100,2.4662,40,250,112,0.16,0.158
-5,100,3.2607,40,250,112,0.16,0.158
-4,100,3.9319,40,250,112,0.16,0.158
-3,100,4.7705,40,250,112,0.16,0.158
-2,100,5.5143,40,250,112,0.16,0.158
-1,100,6.0975,40,250,112,0.16,0.158
0,100,6.7359,40,250,112,0.16,0.158
1,100,7.0333,40,250,112,0.16,0.158
2,100,7.1289,40,250,112,0.16,0.158
3,100,6.7476,40,250,112,0.16,0.158
4,100,5.9708,40,250,112,0.16,0.158
5,100,4.428,40,250,112,0.16,0.158
-6,0,2.9898,60,250,112,0.16,0.158
-5,0,3.8758,60,250,112,0.16,0.158
-4,0,4.5961,60,250,112,0.16,0.158
-3,0,5.2244,60,250,112,0.16,0.158
-2,0,5.6721,60,250,112,0.16,0.158
-1,0,5.7825,60,250,112,0.16,0.158
0,0,5.6395,60,250,112,0.16,0.158
1,0,4.8506,60,250,112,0.16,0.158
2,0,3.7266,60,250,112,0.16,0.158
3,0,2.4394,60,250,112,0.16,0.158
4,0,0.28434,60,250,112,0.16,0.158
5,0,-2.2204,60,250,112,0.16,0.158
-6,5,3.0369,60,250,112,0.16,0.158
-5,5,3.8033,60,250,112,0.16,0.158
-4,5,4.5986,60,250,112,0.16,0.158
-3,5,5.2946,60,250,112,0.16,0.158
-2,5,5.8273,60,250,112,0.16,0.158
-1,5,6.0981,60,250,112,0.16,0.158
0,5,6.1007,60,250,112,0.16,0.158
1,5,5.6278,60,250,112,0.16,0.158
2,5,4.9318,60,250,112,0.16,0.158
3,5,2.8427,60,250,112,0.16,0.158
4,5,1.7944,60,250,112,0.16,0.158
5,5,-0.82691,60,250,112,0.16,0.158
-6,10,2.9668,60,250,112,0.16,0.158
-5,10,3.8011,60,250,112,0.16,0.158
-4,10,4.6363,60,250,112,0.16,0.158
-3,10,5.3139,60,250,112,0.16,0.158
-2,10,5.8891,60,250,112,0.16,0.158
-1,10,6.2301,60,250,112,0.16,0.158
0,10,6.3955,60,250,112,0.16,0.158
1,10,6.121,60,250,112,0.16,0.158
2,10,5.4197,60,250,112,0.16,0.158
3,10,2.8936,60,250,112,0.16,0.158
4,10,2.0256,60,250,112,0.16,0.158
5,10,0.039694,60,250,112,0.16,0.158
-6,15,2.9668,60,250,112,0.16,0.158
-5,15,3.8280000000000003,60,250,112,0.16,0.158
-4,15,4.5714,60,250,112,0.16,0.158
-3,15,5.2885,60,250,112,0.16,0.158
-2,15,6.0261,60,250,112,0.16,0.158
-1,15,6.5606,60,250,112,0.16,0.158
0,15,6.6418,60,250,112,0.16,0.158
1,15,6.5122,60,250,112,0.16,0.158
2,15,5.789,60,250,112,0.16,0.158
3,15,4.5922,60,250,112,0.16,0.158
4,15,3.4343,60,250,112,0.16,0.158
5,15,1.0065,60,250,112,0.16,0.158
-6,20,2.9668,60,250,112,0.16,0.158
-5,20,3.7594,60,250,112,0.16,0.158
-4,20,4.6312,60,250,112,0.16,0.158
-3,20,5.4213,60,250,112,0.16,0.158
-2,20,6.0376,60,250,112,0.16,0.158
-1,20,6.5684,60,250,112,0.16,0.158
0,20,6.7968,60,250,112,0.16,0.158
1,20,6.7942,60,250,112,0.16,0.158
2,20,6.309,60,250,112,0.16,0.158
3,20,4.942,60,250,112,0.16,0.158
4,20,3.6147,60,250,112,0.16,0.158
5,20,2.4213,60,250,112,0.16,0.158
-6,25,2.9848,60,250,112,0.16,0.158
-5,25,3.7817,60,250,112,0.16,0.158
-4,25,4.5731,60,250,112,0.16,0.158
-3,25,5.32,60,250,112,0.16,0.158
-2,25,6.0625,60,250,112,0.16,0.158
-1,25,6.5267,60,250,112,0.16,0.158
0,25,6.9676,60,250,112,0.16,0.158
1,25,7.0096,60,250,112,0.16,0.158
2,25,6.6322,60,250,112,0.16,0.158
3,25,5.8043,60,250,112,0.16,0.158
4,25,4.3581,60,250,112,0.16,0.158
5,25,2.3597,60,250,112,0.16,0.158
-6,30,2.9125,60,250,112,0.16,0.158
-5,30,3.7437,60,250,112,0.16,0.158
-4,30,4.5359,60,250,112,0.16,0.158
-3,30,5.29,60,250,112,0.16,0.158
-2,30,6.0084,60,250,112,0.16,0.158
-1,30,6.584,60,250,112,0.16,0.158
0,30,7.0467,60,250,112,0.16,0.158
1,30,7.1610000000000005,60,250,112,0.16,0.158
2,30,6.9056,60,250,112,0.16,0.158
3,30,6.1203,60,250,112,0.16,0.158
4,30,4.1402,60,250,112,0.16,0.158
5,30,2.717,60,250,112,0.16,0.158
-6,35,2.9304,60,250,112,0.16,0.158
-5,35,3.7034,60,250,112,0.16,0.158
-4,35,4.6089,60,250,112,0.16,0.158
-3,35,5.2855,60,250,112,0.16,0.158
-2,35,6.0548,60,250,112,0.16,0.158
-1,35,6.6467,60,250,112,0.16,0.158
0,35,6.9881,60,250,112,0.16,0.158
1,35,7.0295,60,250,112,0.16,0.158
2,35,6.9065,60,250,112,0.16,0.158
3,35,6.3224,60,250,112,0.16,0.158
4,35,5.4061,60,250,112,0.16,0.158
5,35,2.6667,60,250,112,0.16,0.158
-6,40,2.8731,60,250,112,0.16,0.158
-5,40,3.6745,60,250,112,0.16,0.158
-4,40,4.5089999999999995,60,250,112,0.16,0.158
-3,40,5.3062,60,250,112,0.16,0.158
-2,40,5.977,60,250,112,0.16,0.158
-1,40,6.7135,60,250,112,0.16,0.158
0,40,7.1309,60,250,112,0.16,0.158
1,40,7.3168,60,250,112,0.16,0.158
2,40,7.1071,60,250,112,0.16,0.158
3,40,6.5221,60,250,112,0.16,0.158
4,40,4.8637,60,250,112,0.16,0.158
5,40,3.3854,60,250,112,0.16,0.158
-6,45,2.8787,60,250,112,0.16,0.158
-5,45,3.6368,60,250,112,0.16,0.158
-4,45,4.4827,60,250,112,0.16,0.158
-3,45,5.2633,60,250,112,0.16,0.158
-2,45,5.9596,60,250,112,0.16,0.158
-1,45,6.6147,60,250,112,0.16,0.158
0,45,7.1329,60,250,112,0.16,0.158
1,45,7.2092,60,250,112,0.16,0.158
2,45,7.1651,60,250,112,0.16,0.158
3,45,6.6515,60,250,112,0.16,0.158
4,45,5.6513,60,250,112,0.16,0.158
5,45,4.6355,60,250,112,0.16,0.158
-6,50,2.8705,60,250,112,0.16,0.158
-5,50,3.6422,60,250,112,0.16,0.158
-4,50,4.5287,60,250,112,0.16,0.158
-3,50,5.2393,60,250,112,0.16,0.158
-2,50,5.9423,60,250,112,0.16,0.158
-1,50,6.5903,60,250,112,0.16,0.158
0,50,7.2248,60,250,112,0.16,0.158
1,50,7.4351,60,250,112,0.16,0.158
2,50,7.1896,60,250,112,0.16,0.158
3,50,6.7493,60,250,112,0.16,0.158
4,50,5.3569,60,250,112,0.16,0.158
5,50,4.4524,60,250,112,0.16,0.158
-6,55,2.8217,60,250,112,0.16,0.158
-5,55,3.6605,60,250,112,0.16,0.158
-4,55,4.4499,60,250,112,0.16,0.158
-3,55,5.2189,60,250,112,0.16,0.158
-2,55,6.004,60,250,112,0.16,0.158
-1,55,6.6076,60,250,112,0.16,0.158
0,55,7.1319,60,250,112,0.16,0.158
1,55,7.3812,60,250,112,0.16,0.158
2,55,7.1389,60,250,112,0.16,0.158
3,55,6.746,60,250,112,0.16,0.158
4,55,5.5214,60,250,112,0.16,0.158
5,55,4.697,60,250,112,0.16,0.158
-6,60,2.8278,60,250,112,0.16,0.158
-5,60,3.6297,60,250,112,0.16,0.158
-4,60,4.4128,60,250,112,0.16,0.158
-3,60,5.178999999999999,60,250,112,0.16,0.158
-2,60,5.9153,60,250,112,0.16,0.158
-1,60,6.5707,60,250,112,0.16,0.158
0,60,7.0757,60,250,112,0.16,0.158
1,60,7.3543,60,250,112,0.16,0.158
2,60,7.351,60,250,112,0.16,0.158
3,60,6.8296,60,250,112,0.16,0.158
4,60,5.6128,60,250,112,0.16,0.158
5,60,4.9596,60,250,112,0.16,0.158
-6,65,2.8356,60,250,112,0.16,0.158
-5,65,3.5780000000000003,60,250,112,0.16,0.158
-4,65,4.3326,60,250,112,0.16,0.158
-3,65,5.0869,60,250,112,0.16,0.158
-2,65,5.8867,60,250,112,0.16,0.158
-1,65,6.6475,60,250,112,0.16,0.158
0,65,7.0718,60,250,112,0.16,0.158
1,65,7.4189,60,250,112,0.16,0.158
2,65,7.2154,60,250,112,0.16,0.158
3,65,6.8717,60,250,112,0.16,0.158
4,65,6.1928,60,250,112,0.16,0.158
5,65,5.1873,60,250,112,0.16,0.158
-6,70,2.7583,60,250,112,0.16,0.158
-5,70,3.5398,60,250,112,0.16,0.158
-4,70,4.3459,60,250,112,0.16,0.158
-3,70,5.1186,60,250,112,0.16,0.158
-2,70,5.8184,60,250,112,0.16,0.158
-1,70,6.6068,60,250,112,0.16,0.158
0,70,7.0845,60,250,112,0.16,0.158
1,70,7.3255,60,250,112,0.16,0.158
2,70,7.2896,60,250,112,0.16,0.158
3,70,6.9328,60,250,112,0.16,0.158
4,70,6.156000000000001,60,250,112,0.16,0.158
5,70,4.6839,60,250,112,0.16,0.158
-6,75,2.6918,60,250,112,0.16,0.158
-5,75,3.486,60,250,112,0.16,0.158
-4,75,4.3646,60,250,112,0.16,0.158
-3,75,5.0199,60,250,112,0.16,0.158
-2,75,5.8506,60,250,112,0.16,0.158
-1,75,6.5738,60,250,112,0.16,0.158
0,75,7.0835,60,250,112,0.16,0.158
1,75,7.3454,60,250,112,0.16,0.158
2,75,7.3015,60,250,112,0.16,0.158
3,75,6.9401,60,250,112,0.16,0.158
4,75,5.4929,60,250,112,0.16,0.158
5,75,4.7448,60,250,112,0.16,0.158
-6,80,2.7036,60,250,112,0.16,0.158
-5,80,3.5239,60,250,112,0.16,0.158
-4,80,4.3821,60,250,112,0.16,0.158
-3,80,5.0917,60,250,112,0.16,0.158
-2,80,5.8125,60,250,112,0.16,0.158
-1,80,6.4632,60,250,112,0.16,0.158
0,80,7.1610000000000005,60,250,112,0.16,0.158
1,80,7.2831,60,250,112,0.16,0.158
2,80,7.379,60,250,112,0.16,0.158
3,80,7.0324,60,250,112,0.16,0.158
4,80,6.1653,60,250,112,0.16,0.158
5,80,5.2498,60,250,112,0.16,0.158
-6,85,2.6934,60,250,112,0.16,0.158
-5,85,3.4797,60,250,112,0.16,0.158
-4,85,4.306,60,250,112,0.16,0.158
-3,85,5.0142,60,250,112,0.16,0.158
-2,85,5.779,60,250,112,0.16,0.158
-1,85,6.4454,60,250,112,0.16,0.158
0,85,7.0106,60,250,112,0.16,0.158
1,85,7.412000000000001,60,250,112,0.16,0.158
2,85,7.1865,60,250,112,0.16,0.158
3,85,6.952000000000001,60,250,112,0.16,0.158
4,85,6.2185,60,250,112,0.16,0.158
5,85,5.3032,60,250,112,0.16,0.158
-6,90,2.6274,60,250,112,0.16,0.158
-5,90,3.487,60,250,112,0.16,0.158
-4,90,4.2068,60,250,112,0.16,0.158
-3,90,4.9903,60,250,112,0.16,0.158
-2,90,5.7714,60,250,112,0.16,0.158
-1,90,6.516,60,250,112,0.16,0.158
0,90,6.9825,60,250,112,0.16,0.158
1,90,7.2301,60,250,112,0.16,0.158
2,90,7.2227,60,250,112,0.16,0.158
3,90,6.756,60,250,112,0.16,0.158
4,90,6.1787,60,250,112,0.16,0.158
5,90,4.229,60,250,112,0.16,0.158
-6,95,2.5885,60,250,112,0.16,0.158
-5,95,3.4253,60,250,112,0.16,0.158
-4,95,4.208,60,250,112,0.16,0.158
-3,95,4.902,60,250,112,0.16,0.158
-2,95,5.7246,60,250,112,0.16,0.158
-1,95,6.4536,60,250,112,0.16,0.158
0,95,6.921,60,250,112,0.16,0.158
1,95,7.2206,60,250,112,0.16,0.158
2,95,7.2713,60,250,112,0.16,0.158
3,95,6.9547,60,250,112,0.16,0.158
4,95,6.2582,60,250,112,0.16,0.158
5,95,5.1259,60,250,112,0.16,0.158
-6,100,2.6112,60,250,112,0.16,0.158
-5,100,3.4156,60,250,112,0.16,0.158
-4,100,4.1468,60,250,112,0.16,0.158
-3,100,5.0034,60,250,112,0.16,0.158
-2,100,5.6339,60,250,112,0.16,0.158
-1,100,6.4233,60,250,112,0.16,0.158
0,100,6.9255,60,250,112,0.16,0.158
1,100,7.2134,60,250,112,0.16,0.158
2,100,7.1824,60,250,112,0.16,0.158
3,100,6.9769,60,250,112,0.16,0.158
4,100,6.2396,60,250,112,0.16,0.158
5,100,4.8483,60,250,112,0.16,0.158
-6,0,3.088,80,250,112,0.16,0.158
-5,0,3.7656,80,250,112,0.16,0.158
-4,0,4.5786,80,250,112,0.16,0.158
-3,0,5.2383,80,250,112,0.16,0.158
-2,0,5.7372,80,250,112,0.16,0.158
-1,0,5.9349,80,250,112,0.16,0.158
0,0,5.6267,80,250,112,0.16,0.158
1,0,4.5472,80,250,112,0.16,0.158
2,0,4.1297,80,250,112,0.16,0.158
3,0,2.648,80,250,112,0.16,0.158
4,0,0.6920000000000001,80,250,112,0.16,0.158
5,0,-2.1903,80,250,112,0.16,0.158
-6,5,3.0194,80,250,112,0.16,0.158
-5,5,3.8680000000000003,80,250,112,0.16,0.158
-4,5,4.6282,80,250,112,0.16,0.158
-3,5,5.3169,80,250,112,0.16,0.158
-2,5,5.865,80,250,112,0.16,0.158
-1,5,6.2383,80,250,112,0.16,0.158
0,5,6.0065,80,250,112,0.16,0.158
1,5,5.6317,80,250,112,0.16,0.158
2,5,4.0280000000000005,80,250,112,0.16,0.158
3,5,3.0472,80,250,112,0.16,0.158
4,5,1.4164,80,250,112,0.16,0.158
5,5,-0.8859600000000001,80,250,112,0.16,0.158
-6,10,2.998,80,250,112,0.16,0.158
-5,10,3.9038,80,250,112,0.16,0.158
-4,10,4.6016,80,250,112,0.16,0.158
-3,10,5.3703,80,250,112,0.16,0.158
-2,10,6.0072,80,250,112,0.16,0.158
-1,10,6.3175,80,250,112,0.16,0.158
0,10,6.4093,80,250,112,0.16,0.158
1,10,6.1308,80,250,112,0.16,0.158
2,10,5.6194,80,250,112,0.16,0.158
3,10,4.2084,80,250,112,0.16,0.158
4,10,2.3913,80,250,112,0.16,0.158
5,10,0.275,80,250,112,0.16,0.158
-6,15,3.0178,80,250,112,0.16,0.158
-5,15,3.8502,80,250,112,0.16,0.158
-4,15,4.6033,80,250,112,0.16,0.158
-3,15,5.3636,80,250,112,0.16,0.158
-2,15,6.035,80,250,112,0.16,0.158
-1,15,6.5145,80,250,112,0.16,0.158
0,15,6.7384,80,250,112,0.16,0.158
1,15,6.4805,80,250,112,0.16,0.158
2,15,5.8831,80,250,112,0.16,0.158
3,15,5.1051,80,250,112,0.16,0.158
4,15,2.7895,80,250,112,0.16,0.158
5,15,0.9993200000000001,80,250,112,0.16,0.158
-6,20,2.9939999999999998,80,250,112,0.16,0.158
-5,20,3.8162,80,250,112,0.16,0.158
-4,20,4.6398,80,250,112,0.16,0.158
-3,20,5.3765,80,250,112,0.16,0.158
-2,20,6.0658,80,250,112,0.16,0.158
-1,20,6.5168,80,250,112,0.16,0.158
0,20,6.9806,80,250,112,0.16,0.158
1,20,6.7209,80,250,112,0.16,0.158
2,20,6.2908,80,250,112,0.16,0.158
3,20,5.6022,80,250,112,0.16,0.158
4,20,3.3242,80,250,112,0.16,0.158
5,20,1.8781,80,250,112,0.16,0.158
-6,25,2.9658,80,250,112,0.16,0.158
-5,25,3.7956,80,250,112,0.16,0.158
-4,25,4.6609,80,250,112,0.16,0.158
-3,25,5.3749,80,250,112,0.16,0.158
-2,25,6.0864,80,250,112,0.16,0.158
-1,25,6.6946,80,250,112,0.16,0.158
0,25,6.9723,80,250,112,0.16,0.158
1,25,7.0229,80,250,112,0.16,0.158
2,25,6.5344,80,250,112,0.16,0.158
3,25,5.8357,80,250,112,0.16,0.158
4,25,4.9443,80,250,112,0.16,0.158
5,25,2.7432,80,250,112,0.16,0.158
-6,30,2.9376,80,250,112,0.16,0.158
-5,30,3.7441,80,250,112,0.16,0.158
-4,30,4.553999999999999,80,250,112,0.16,0.158
-3,30,5.3698,80,250,112,0.16,0.158
-2,30,6.091,80,250,112,0.16,0.158
-1,30,6.6888,80,250,112,0.16,0.158
0,30,7.0238,80,250,112,0.16,0.158
1,30,7.0172,80,250,112,0.16,0.158
2,30,6.7301,80,250,112,0.16,0.158
3,30,5.6716,80,250,112,0.16,0.158
4,30,4.7985,80,250,112,0.16,0.158
5,30,3.4734,80,250,112,0.16,0.158
-6,35,2.9412,80,250,112,0.16,0.158
-5,35,3.7861,80,250,112,0.16,0.158
-4,35,4.5489,80,250,112,0.16,0.158
-3,35,5.4439,80,250,112,0.16,0.158
-2,35,6.1381,80,250,112,0.16,0.158
-1,35,6.6929,80,250,112,0.16,0.158
0,35,7.1763,80,250,112,0.16,0.158
1,35,7.2703,80,250,112,0.16,0.158
2,35,7.1359,80,250,112,0.16,0.158
3,35,5.853,80,250,112,0.16,0.158
4,35,5.5648,80,250,112,0.16,0.158
5,35,3.7843,80,250,112,0.16,0.158
-6,40,2.9438,80,250,112,0.16,0.158
-5,40,3.7652,80,250,112,0.16,0.158
-4,40,4.6333,80,250,112,0.16,0.158
-3,40,5.4156,80,250,112,0.16,0.158
-2,40,6.0864,80,250,112,0.16,0.158
-1,40,6.7011,80,250,112,0.16,0.158
0,40,7.2301,80,250,112,0.16,0.158
1,40,7.4479999999999995,80,250,112,0.16,0.158
2,40,7.0718,80,250,112,0.16,0.158
3,40,6.6434,80,250,112,0.16,0.158
4,40,5.6117,80,250,112,0.16,0.158
5,40,4.5409,80,250,112,0.16,0.158
-6,45,2.9295,80,250,112,0.16,0.158
-5,45,3.6926,80,250,112,0.16,0.158
-4,45,4.5743,80,250,112,0.16,0.158
-3,45,5.3848,80,250,112,0.16,0.158
-2,45,5.9839,80,250,112,0.16,0.158
-1,45,6.8192,80,250,112,0.16,0.158
0,45,7.2564,80,250,112,0.16,0.158
1,45,7.4017,80,250,112,0.16,0.158
2,45,7.2831,80,250,112,0.16,0.158
3,45,6.7729,80,250,112,0.16,0.158
4,45,5.9996,80,250,112,0.16,0.158
5,45,3.8232,80,250,112,0.16,0.158
-6,50,2.9213,80,250,112,0.16,0.158
-5,50,3.6955,80,250,112,0.16,0.158
-4,50,4.599,80,250,112,0.16,0.158
-3,50,5.3445,80,250,112,0.16,0.158
-2,50,6.0864,80,250,112,0.16,0.158
-1,50,6.8183,80,250,112,0.16,0.158
0,50,7.295,80,250,112,0.16,0.158
1,50,7.4763,80,250,112,0.16,0.158
2,50,7.155,80,250,112,0.16,0.158
3,50,6.7376,80,250,112,0.16,0.158
4,50,5.1574,80,250,112,0.16,0.158
5,50,4.5144,80,250,112,0.16,0.158
-6,55,2.918,80,250,112,0.16,0.158
-5,55,3.7528,80,250,112,0.16,0.158
-4,55,4.5443,80,250,112,0.16,0.158
-3,55,5.3027,80,250,112,0.16,0.158
-2,55,6.0331,80,250,112,0.16,0.158
-1,55,6.7359,80,250,112,0.16,0.158
0,55,7.281000000000001,80,250,112,0.16,0.158
1,55,7.5391,80,250,112,0.16,0.158
2,55,7.3069,80,250,112,0.16,0.158
3,55,6.8753,80,250,112,0.16,0.158
4,55,6.15,80,250,112,0.16,0.158
5,55,4.9029,80,250,112,0.16,0.158
-6,60,2.8495,80,250,112,0.16,0.158
-5,60,3.7645,80,250,112,0.16,0.158
-4,60,4.5069,80,250,112,0.16,0.158
-3,60,5.3164,80,250,112,0.16,0.158
-2,60,6.1243,80,250,112,0.16,0.158
-1,60,6.7985,80,250,112,0.16,0.158
0,60,7.2511,80,250,112,0.16,0.158
1,60,7.5601,80,250,112,0.16,0.158
2,60,7.4954,80,250,112,0.16,0.158
3,60,6.2734,80,250,112,0.16,0.158
4,60,4.9043,80,250,112,0.16,0.158
5,60,4.7452,80,250,112,0.16,0.158
-6,65,2.8813,80,250,112,0.16,0.158
-5,65,3.6861,80,250,112,0.16,0.158
-4,65,4.4985,80,250,112,0.16,0.158
-3,65,5.2895,80,250,112,0.16,0.158
-2,65,6.0722,80,250,112,0.16,0.158
-1,65,6.6195,80,250,112,0.16,0.158
0,65,7.3688,80,250,112,0.16,0.158
1,65,7.5551,80,250,112,0.16,0.158
2,65,7.2639,80,250,112,0.16,0.158
3,65,6.8488,80,250,112,0.16,0.158
4,65,6.0128,80,250,112,0.16,0.158
5,65,4.7722,80,250,112,0.16,0.158
-6,70,2.8972,80,250,112,0.16,0.158
-5,70,3.6846,80,250,112,0.16,0.158
-4,70,4.471,80,250,112,0.16,0.158
-3,70,5.2308,80,250,112,0.16,0.158
